-4.003064632415771484e-01,1.808522641658782959e-01,5.673193186521530151e-02,-6.292861700057983398e-01
-4.135220050811767578e-01,-5.215056985616683960e-02,1.444060951471328735e-01,-9.715208411216735840e-02
-1.415971070528030396e-01,2.968037128448486328e-01,-1.401810050010681152e-01,3.789897561073303223e-01
-2.518852651119232178e-01,8.700176328420639038e-02,1.756379008293151855e-02,-4.834522604942321777e-01
1.001536399126052856e-01,1.251611560583114624e-01,-5.682640075683593750e-01,4.775884374976158142e-02
3.388980329036712646e-01,3.099389672279357910e-01,2.018317952752113342e-02,-4.143775403499603271e-01
3.126302063465118408e-01,-1.413549631834030151e-01,3.920956552028656006e-01,1.187693774700164795e-01
-4.385850206017494202e-02,3.502454375848174095e-03,3.364775180816650391e-01,-4.821226000785827637e-02
-4.673395454883575439e-01,-8.537104725837707520e-02,-4.817586839199066162e-01,-1.697374284267425537e-01
1.877412647008895874e-01,-5.678568035364151001e-02,4.800852239131927490e-01,-3.063507378101348877e-01
-3.414426445960998535e-01,2.412034897133708000e-03,5.673655271530151367e-01,-1.879752725362777710e-01
-3.018972873687744141e-01,-1.771319806575775146e-01,-2.850604057312011719e-01,-1.885395944118499756e-01
-1.315430253744125366e-01,2.666477486491203308e-02,-4.391457140445709229e-02,-3.729650080204010010e-01
-3.958705663681030273e-01,2.436195909976959229e-01,-1.922180652618408203e-01,-4.030365049839019775e-01
-2.192950341850519180e-03,-3.712404966354370117e-01,1.176649332046508789e-01,3.263252377510070801e-01
-1.370088756084442139e-01,3.226232230663299561e-01,-4.109506011009216309e-01,3.017588257789611816e-01
2.239226698875427246e-01,1.497080773115158081e-01,3.867101669311523438e-01,-1.138801425695419312e-01
-1.829928457736968994e-01,7.975511252880096436e-02,2.718267738819122314e-01,1.689399182796478271e-01
1.314027421176433563e-02,3.634876012802124023e-01,-2.628873586654663086e-01,3.087397813796997070e-01
4.770836830139160156e-01,1.376438885927200317e-02,-3.655582666397094727e-01,2.879813611507415771e-01
-3.087745979428291321e-02,-1.674955785274505615e-01,2.814008295536041260e-01,3.409297466278076172e-01
1.631388515233993530e-01,2.535268366336822510e-01,-4.672200232744216919e-02,4.968597888946533203e-01
1.960808336734771729e-01,8.314957469701766968e-02,-4.682616591453552246e-01,1.678265072405338287e-02
1.097347438335418701e-01,1.627434790134429932e-01,-2.826394736766815186e-01,6.026382446289062500e-01
5.606255680322647095e-02,-1.057776734232902527e-01,2.082217037677764893e-01,4.935070872306823730e-01
4.154260754585266113e-01,1.973939239978790283e-01,-1.935540139675140381e-01,-2.403140515089035034e-01
-2.069455236196517944e-01,-2.746346890926361084e-01,-2.913700938224792480e-01,-3.072379827499389648e-01
-3.891905546188354492e-01,9.700169414281845093e-02,2.230548858642578125e-01,2.636537849903106689e-01
1.284207254648208618e-01,-2.373551577329635620e-01,-2.055186778306961060e-01,-6.419655084609985352e-01
3.196924924850463867e-02,-7.136409729719161987e-02,-3.231969475746154785e-02,-4.012864232063293457e-01
3.501158952713012695e-01,1.649808287620544434e-01,-4.329183101654052734e-01,-7.049210369586944580e-02
3.651823997497558594e-01,-3.941797316074371338e-01,-3.356831669807434082e-01,-2.004942297935485840e-01
-1.374574601650238037e-01,-7.936466485261917114e-02,4.276354908943176270e-01,1.624211519956588745e-01
1.157509312033653259e-01,-2.020927965641021729e-01,4.972971230745315552e-02,-3.379023075103759766e-01
4.169196486473083496e-01,1.515373587608337402e-01,3.623554408550262451e-01,-7.771535217761993408e-02
-3.463419377803802490e-01,1.426691710948944092e-01,5.791809558868408203e-01,-1.004568219184875488e+00
-3.381967246532440186e-01,-1.961615383625030518e-01,-4.552643746137619019e-02,4.245038032531738281e-01
5.052230507135391235e-02,-1.509478837251663208e-01,1.768830865621566772e-01,4.153527319431304932e-01
-3.516695201396942139e-01,-1.784227788448333740e-01,-8.149436675012111664e-03,9.096065536141395569e-03
1.354257762432098389e-01,1.824990808963775635e-01,-8.066796511411666870e-02,3.931834399700164795e-01
3.440887629985809326e-01,-1.830148883163928986e-02,-4.043578356504440308e-02,-2.780042588710784912e-01
